1,532,17137,61,584,701,854,47,853,40,5,954,4,51,337,0,0,0,0,0,0,
1,18,143,18918,568,636,9,306,100,1074,0,143,24,43,9,248,61,306,0,0,0,
3,9283,3187,13,7,52,161,9283,3187,9,0,0,0,0,0,0,0,0,0,0,0,
2,21820,4780,125,61,314,1246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,2371,7,24,1798,0,5453,3326,2969,16394,1351,890,11,16395,1351,1290,7,408,461,0,0,
3,144,5464,623,37,5,481,479,1105,144,5464,623,0,593,37,5,269,0,247,0,0,
1,20285,80,1093,3,115,183,62,5947,28,695,296,87,245,1737,9,1,154,45,221,3,
4,8855,18,58,1262,5629,35,8855,18,28,70,1262,5629,35,18695,184,0,0,0,0,0,
4,18180,1933,191,19,18181,756,136,0,549,6,1,2,24,320,7,1933,0,335,8742,0,
3,138,940,22740,223,3,9463,9232,22741,144,271,445,9463,557,62,0,0,0,0,0,0,
3,552,21,0,118,4,4796,120,6,59,3,2324,0,0,0,0,0,0,0,0,0,
4,57,2146,1779,0,2346,2,190,27,492,21,106,16861,19,21,1537,0,0,0,0,0,
3,4,34,674,2880,703,19465,674,0,43,121,23,730,3310,180,3044,0,0,0,0,0,
0,21807,889,0,14,57,2418,5380,21808,346,606,178,7,178,469,1290,82,1138,346,0,0,
1,9329,2611,2,213,0,2407,147,209,1,68,21619,2847,4355,1117,4,21620,9329,2663,0,0,
2,18,364,208,17434,28,29,470,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,1,16,96,1177,16438,16439,161,5,1,161,141,788,1421,215,161,16440,0,0,0,0,
3,21415,3,185,4,7681,869,1197,3116,4616,3008,5543,21416,0,0,0,0,0,0,0,0,
4,615,903,1262,615,12,4157,28,96,83,75,0,0,0,0,0,0,0,0,0,0,
4,1,0,114,8403,3,2,541,16775,2,22,798,11,190,16776,162,85,6,93,15,4059,
0,5295,3349,7235,1580,319,2572,0,21755,9257,21756,21757,0,0,0,0,0,0,0,0,0,
3,143,4865,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,8805,2515,29,2,750,2717,168,2775,998,8805,5499,18430,2592,998,0,0,0,0,0,0,
1,89,7,1165,5416,459,768,332,12,0,0,0,0,0,0,0,0,0,0,0,0,
3,34,4,5289,18642,0,200,8076,59,0,0,0,0,0,0,0,0,0,0,0,0,
4,57,1876,11,5608,1876,816,225,5608,549,188,18254,11,873,0,816,819,0,55,28,877,
2,361,1211,236,9095,39,18,361,1211,29,9095,0,0,0,0,0,0,0,0,0,0,
3,2280,16,647,35,68,17996,17997,17998,1175,208,2,8668,17999,4951,18000,606,0,0,0,0,
1,2161,1461,3939,5324,21972,223,14,768,2252,71,579,147,2001,947,21973,1760,0,0,0,0,
0,826,358,918,8025,1229,9426,6819,1001,227,7,259,22539,871,22540,1795,82,0,0,0,0,
4,788,5540,17,540,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,2386,20,36,91,97,160,20,36,91,945,20,36,91,0,0,0,0,0,0,0,
1,2657,1191,846,8,51,35,1,0,314,574,504,15,45,10,166,846,1,48,23,2,
1,442,44,60,10,0,1152,924,853,2365,0,0,0,0,0,0,0,0,0,0,0,
0,5288,9370,259,65,3057,10,6,1297,1009,472,21979,931,0,0,0,0,0,0,0,0,
3,34,17,151,1,24,2826,0,5000,0,485,547,20,9133,485,0,1383,1890,317,0,0,
2,5620,8819,2,110,1955,2297,160,56,1,0,5620,28,8819,391,12,3936,0,0,0,0,
3,5188,412,376,11,8455,16948,2451,0,1547,6,122,1720,8455,16949,1969,0,0,0,0,0,
0,17254,2,2947,54,3700,98,303,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,1527,27,101,2784,3,18551,8,3850,0,0,0,0,0,0,0,0,0,0,0,0,
4,397,14,231,153,9,3191,16,3203,2431,8343,1837,5501,2,1026,10,54,1788,1243,10,9,
4,18,1,1431,18216,0,274,49,12,970,816,86,134,1,68,76,1355,9,375,0,0,
0,1,7,2772,400,8264,47,16292,8264,169,263,3095,25,16293,16294,3,0,0,0,0,0,
4,19698,8651,578,2426,42,90,19699,17,448,61,218,19700,152,1462,6,0,0,0,0,0,
1,1633,945,11,2506,69,562,88,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,13,81,861,1899,1008,3984,7480,22841,9401,4430,2837,114,81,1899,1008,3984,22842,31,1759,0,
1,148,10,1542,2658,1,16,7764,1542,8001,95,264,5716,20,37,4171,3846,739,12,201,21,
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,399,8167,39,1,314,601,6329,19808,314,19809,48,45,10,1,540,19810,0,0,0,0,
2,2619,72,2043,5127,7706,2100,22361,22362,392,0,529,22363,180,5,167,0,0,0,0,0,
0,234,1037,56,53,19,473,2164,6,1,154,1150,472,234,1037,3,25,16,1456,0,0,
3,19314,593,8536,66,19315,19316,19317,19318,19319,2803,19320,0,0,0,0,0,0,0,0,0,
0,19077,1963,0,19078,317,4417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,4992,19654,108,36,72,4603,9,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,1254,0,910,11,1876,0,198,910,11,1876,4,5,198,123,1,205,910,2,0,0,
2,22796,10,54,22797,10,920,34,23,920,4,34,22798,9466,2621,22799,9466,0,3205,0,0,
4,8,2306,3091,429,1,37,3,42,114,41,530,2061,82,594,30,460,1347,3091,1194,0,
3,38,120,1033,3125,1404,0,196,1277,0,0,0,0,0,0,0,0,0,0,0,0,
3,7,37,3812,21560,21561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,2177,164,43,698,68,1216,54,45,1233,0,50,20868,20869,7102,3,42,1951,0,0,0,
3,162,17336,120,24,63,143,0,19,1466,182,261,17337,2198,574,504,15,601,0,0,0,
3,249,3693,1923,157,20406,0,2,20407,9156,9,0,0,0,0,0,0,0,0,0,0,
2,22892,22893,22894,36,22895,125,22896,5667,3684,0,0,0,0,0,0,0,0,0,0,0,
1,4,5,2291,374,8703,6,130,130,130,0,0,0,0,0,0,0,0,0,0,0,
4,8,281,17082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,4082,17,40,19806,19807,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,47,172,104,2047,18809,384,1,18810,18811,1698,5,30,5,563,3286,0,0,0,0,0,
0,171,4,5,2389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,2666,1079,515,0,813,192,2,107,0,9,1215,1,37,0,2666,1079,515,2,0,0,
2,778,8,40,119,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,8898,8899,4695,220,4,173,6,8898,8899,4695,18897,100,35,145,259,65,637,0,0,0,
0,1180,22558,4,23,52,4,567,0,6,553,130,189,567,0,0,0,0,0,0,0,
3,248,2,443,647,0,422,205,83,8656,2,1699,0,35,8657,17763,413,8637,434,8658,0,
4,1103,36,9034,17,2054,2822,90,1103,36,9034,17,2054,2822,90,36,0,0,0,0,0,
0,3384,1,426,571,115,0,124,43,115,2,176,165,26,0,766,389,8,235,0,0,
1,374,7433,196,69,84,92,8141,1,2,24,874,347,1,132,2009,22028,0,55,0,0,
3,906,1282,382,644,4604,3332,37,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,19169,6803,19170,9,1,16,37,24,26,90,21,192,1403,208,21,1151,0,5783,0,0,
0,9228,44,806,20943,4,20944,0,338,13,125,572,6472,35,9228,0,0,0,0,0,0,
1,544,464,92,138,544,251,150,3,42,651,1,28,245,2,5287,184,551,331,113,544,
3,19599,19600,19601,2038,2283,19602,342,3138,5029,589,19603,342,961,9014,0,0,0,0,0,0,
2,8802,22832,2803,52,4,36,91,1501,0,0,0,0,0,0,0,0,0,0,0,0,
0,25,146,2,105,231,153,21643,3283,2488,21644,79,21645,0,21646,4466,2,3558,20,4,0,
0,2195,1057,2214,4787,33,300,0,19558,574,9011,1621,59,0,0,0,0,0,0,0,0,
1,4965,1096,332,1059,268,8741,1486,217,359,2,4965,1096,179,50,1,0,0,0,0,0,
2,32,8927,4361,0,19054,19055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,627,2,18686,1565,671,44,0,18687,5176,18688,774,18689,18690,739,18691,0,0,0,0,0,
4,5,501,77,19688,822,5,501,77,1482,822,1342,7,265,818,456,19689,36,0,0,0,
1,5096,9,112,9085,318,1,7,129,33,20027,945,3,33,149,33,149,33,0,0,0,
0,9154,3499,6103,7,52,1647,8,1116,131,0,0,0,0,0,0,0,0,0,0,0,
1,1562,1004,5972,0,5766,16711,1949,251,30,0,5475,6,147,209,68,3,1562,1004,0,0,
1,3389,1230,4060,2646,124,21764,826,51,94,3389,1230,4060,2646,0,0,0,0,0,0,0,
3,2271,20727,223,3264,271,2066,203,5500,20728,354,0,0,0,0,0,0,0,0,0,0,
0,28,24,142,14,9187,11,20665,569,123,4207,1581,20666,0,0,0,0,0,0,0,0,
2,407,42,33,49,40,5,10,35,0,0,0,0,0,0,0,0,0,0,0,0,
4,7,20031,2388,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,98,5136,11,1327,0,18129,11,18130,0,0,0,0,0,0,0,0,0,0,0,0,
3,228,5,613,394,20132,23,6,20133,0,0,0,0,0,0,0,0,0,0,0,0,
3,18452,63,18453,3,22,22,22,22,22,1054,972,18454,3,2569,38,63,642,9,22,0,
1,103,579,132,1728,61,1349,4,229,6,0,0,0,0,0,0,0,0,0,0,0,
4,1296,8369,134,1,99,747,16647,16648,623,458,458,0,1296,8369,22,0,0,0,0,0,
2,21782,0,2129,15,2235,7,5,195,1585,2,66,4225,0,59,0,0,0,0,0,0,
1,32,914,0,51,516,3503,1,0,3249,487,16380,487,16381,179,172,1,40,857,0,0,
1,21047,2,5,8,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,9452,1165,5001,2,3331,833,4761,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,3210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,89,63,27,22598,8,9031,773,27,22599,652,22600,0,0,0,0,0,0,0,0,0,
3,1284,1856,22646,22647,2212,22648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,779,39,1,0,760,1663,1,275,41,1,11,143,115,166,115,54,2933,1,3,0,
4,1,418,1593,837,18,1567,19399,97,12,44,1,2,274,1593,837,19400,19401,0,0,0,
1,8311,2644,21470,4,60,2108,11,1770,0,0,0,0,0,0,0,0,0,0,0,0,
2,148,1265,8991,0,41,3,187,19452,356,8992,58,8991,5629,0,0,0,0,0,0,0,
0,432,19595,878,0,7601,4096,4096,4096,5034,0,0,0,0,0,0,0,0,0,0,0,
2,16959,713,210,82,593,16960,16961,16962,3336,11,16963,3336,557,2416,125,0,0,0,0,0,
1,4,5,10,94,1566,4055,2165,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,1832,3322,1832,20075,8274,20076,6385,4303,46,188,124,104,143,0,694,2787,27,8747,0,0,
4,5268,4889,17223,3186,4182,56,215,17224,5,8527,645,0,0,0,0,0,0,0,0,0,
4,57,1313,1,25,620,78,18145,72,1313,1,16,490,31,5053,72,744,0,0,0,0,
4,26,4069,36,17518,8,12,869,9,26,194,0,15,2,5,327,106,21,36,42,938,
1,7576,51,4,5,256,35,4,2375,35,0,0,0,0,0,0,0,0,0,0,0,
1,740,913,227,122,1,11,668,1299,741,670,8122,214,0,602,41,1399,668,0,4048,0,
2,1,17780,1,355,1160,17781,1,488,2619,72,33,114,361,144,105,2430,509,0,0,0,
3,4550,5822,3084,0,1147,21,16350,16351,1,7672,8279,886,2420,0,2237,16352,0,0,0,0,
4,46,137,253,18439,36,896,232,18440,18441,2431,18442,190,18443,1023,4715,0,0,0,0,0,
3,122,0,17151,36,9,1,2949,3,17152,37,3,3812,2045,17153,0,0,0,0,0,0,
4,8,50,252,27,4221,8,50,252,11,2861,118,27,4221,94,4,198,6,0,0,0,
1,524,4641,108,36,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,1,855,0,1432,9,290,20416,9,0,0,0,0,0,0,0,0,0,0,0,0,
1,525,5258,243,19604,19605,4605,0,118,141,192,2,5,1,2,832,129,5592,0,0,0,
3,436,4151,290,38,86,451,4632,64,436,4151,6650,208,0,0,0,0,0,0,0,0,
1,1077,5450,11,2717,4,476,6,1955,3180,116,160,56,11,302,116,2200,82,245,0,0,
1,1292,4526,5324,2998,498,559,1106,470,1,423,4,2496,4,19310,0,2323,1465,470,0,0,
2,8953,8,219,1,285,219,311,91,197,380,19186,311,2195,8953,1,12,0,0,0,0,
3,34,907,41,5425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,2020,204,1233,2396,98,840,2396,3330,178,21406,178,6098,0,0,0,0,0,0,0,0,
4,3718,562,11,715,562,4,5,522,1,0,156,2,3718,8380,2,715,562,0,16699,0,
0,4,60,399,16978,399,0,4137,8309,20,16979,1161,48,17,0,0,0,0,0,0,0,
4,46,30,30,25,892,106,5,397,18367,12,2273,53,357,18368,0,0,0,0,0,0,
1,5061,142,2113,32,665,2637,817,217,0,359,2,5061,20443,20444,2804,0,0,0,0,0,
3,491,0,92,277,2,1482,6,329,15,30,491,2,92,143,40,1482,0,2,191,6,
4,5,55,152,829,20725,20726,33,114,676,1053,152,829,9,1,11,111,227,15,0,0,
1,8979,11,1796,8979,4,5,198,337,0,0,0,0,0,0,0,0,0,0,0,0,
1,1095,528,108,26,60,217,35,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,25,2385,7,1757,31,2080,0,66,1403,0,16706,4,60,9,0,0,0,0,0,0,
1,18,53,3418,168,349,27,33,502,114,543,3,264,359,3993,28,85,3,168,0,0,
4,643,221,20231,0,4995,702,99,184,2921,3,0,0,0,0,0,0,0,0,0,0,
4,3680,3,6,151,1,8511,46,34,151,2255,597,3,6,0,0,0,0,0,0,0,
2,19417,732,4,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,5572,3851,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,9218,189,20858,1861,6234,0,661,6,1,2,206,9218,0,20859,347,1940,0,0,0,0,
0,6165,0,2942,5737,4,60,655,476,206,469,175,5737,1288,210,655,476,0,0,0,0,
1,3156,12,635,32,172,104,1614,537,46,48,23,25,996,24,396,0,1514,113,0,0,
4,3538,5860,4300,862,108,36,16443,16444,16445,5314,16446,3771,16447,0,0,0,0,0,0,0,
3,8113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,758,1979,31,36,2445,348,2248,9,0,0,0,0,0,0,0,0,0,0,0,0,
1,823,386,0,948,2667,8,51,140,43,823,386,948,2667,1124,243,21710,0,0,0,0,
4,1,2,3892,536,4,1213,17935,3,95,1,122,597,1,0,694,8,70,3,22,1,
2,25,3015,0,266,455,74,326,170,66,10,131,332,120,76,164,20,58,1988,0,0,
1,1,111,1802,21017,4,62,1520,2,334,21018,1301,0,21019,21020,8611,150,0,0,0,0,
3,6207,7,52,17,402,459,174,313,8086,313,9033,1421,42,77,334,0,0,0,0,0,
0,9205,433,671,1772,2092,1911,1144,0,6639,4338,20799,774,8679,2258,0,0,0,0,0,0,
4,1354,14,322,4150,20633,20634,5,0,192,5,156,357,43,30,41,720,4150,0,0,0,
0,1,7,22476,27,174,3,22477,22478,0,4098,12,352,74,24,29,2,61,0,752,0,
0,22294,7,22295,1772,22296,79,1046,178,519,0,0,0,0,0,0,0,0,0,0,0,
0,13,32,2757,4660,1,1449,66,88,1035,7880,0,17313,17314,5424,2560,636,0,0,0,0,
3,16572,5153,521,8345,201,893,5,573,0,0,0,0,0,0,0,0,0,0,0,0,
0,9174,0,338,14,145,1732,7,20600,5969,287,1526,9174,2798,511,0,0,0,0,0,0,
0,268,21,5058,1,236,150,3,16464,784,28,169,4876,21,3,139,94,15,12,0,0,
1,294,1767,40,5,1556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,5,867,63,4629,3,184,595,1582,3,63,0,409,0,0,0,0,0,0,0,0,
1,428,1805,18881,1479,1486,2025,1,1374,428,1805,3368,182,142,3223,1176,0,278,0,0,0,
4,7,7391,2192,18203,37,31,7210,1040,324,6,0,0,0,0,0,0,0,0,0,0,
2,18,297,263,0,333,467,1,2,457,71,0,390,67,297,263,0,301,467,0,0,
2,428,40,5,66,10,1381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,5292,4791,20,221,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,5509,5,55,152,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,2302,5490,2,5,376,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,122,174,42,118,1397,135,64,159,7,173,40,1962,4529,141,2,5,118,0,0,0,
3,134,1,111,135,24,57,24,43,19494,0,14,127,1670,3590,19495,0,0,0,0,0,
1,3931,10,0,1426,2246,84,2,238,35,34,134,1,120,64,35,0,0,0,0,0,
0,21054,18,1200,962,2596,356,204,21055,166,962,537,45,3430,21056,48,4,0,0,0,0,
1,165,1,20517,4923,103,6,8353,168,2,144,33,308,149,285,20518,103,0,0,0,0,
0,21361,8,596,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,1677,20487,12,560,2019,3,20488,3,1,0,144,12,20489,689,20490,20491,0,7932,0,0,
2,308,33,905,149,8100,4176,19579,6,0,0,0,0,0,0,0,0,0,0,0,0,
0,5476,0,472,146,8,4219,185,155,5658,2358,2,483,2607,72,472,0,0,0,0,0,
3,1,0,7300,2271,410,223,21308,21309,499,3178,850,149,2030,520,0,0,0,0,0,0,
0,16834,4175,16835,2180,0,2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1722,19441,214,9,1,305,847,15,29,3134,1722,29,176,19442,19443,214,19444,389,30,0,
1,823,1393,987,702,957,1896,17037,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,18635,18636,18637,18638,2598,62,18639,2021,0,0,0,0,0,0,0,0,0,0,0,0,
0,17528,17529,17530,17531,17532,17533,1057,17534,32,17535,17536,0,0,0,0,0,0,0,0,0,
2,57,852,1668,37,3,42,852,1691,30,2,3327,0,128,5650,251,0,2133,2,19113,0,
3,737,1156,0,167,251,4,367,4,8739,2325,18165,368,5839,5150,4565,68,0,0,0,0,
1,228,5,398,46,137,253,18585,2,18586,531,291,270,18587,4208,1125,0,0,0,0,0,
0,9290,109,2,9275,0,67,174,9290,109,0,1429,46,205,83,107,0,0,0,0,0,
2,188,1838,3,234,1130,3,37,9109,5275,48,2,3676,8721,20142,46,4,5,2201,954,0,
0,18,19448,2923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,1,7,96,1296,8,367,96,218,180,70,3,9,122,1,383,4971,352,95,7,96,
2,219,808,22814,995,698,1,68,27,3,1022,311,964,11,995,2,9209,0,27,0,0,
1,670,2145,214,3755,2327,3130,1908,28,101,491,5005,3,8423,0,0,0,0,0,0,0,
0,1157,3,283,39,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,548,3358,7,2258,644,2488,4,413,705,1070,9293,3176,21322,7,56,275,413,0,0,0,
0,2125,19334,19335,1092,748,805,468,5218,0,3010,79,3083,0,247,2,739,246,1092,0,0,
4,249,1119,14,75,73,159,30,20,152,538,0,249,1119,2,191,6,0,0,0,0,
3,22747,79,22748,69,3702,293,7934,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,19776,998,19777,88,8002,79,8850,1051,0,9054,1632,998,2,5,14,0,0,0,0,0,
1,975,423,4,5381,39,197,3659,0,2,56,4913,117,0,29,1880,6,0,0,0,0,
2,1240,17,700,542,9301,6,111,20,1610,542,9301,1,4,24,42,33,88,0,315,0,
1,3291,9455,1786,9456,821,2713,9455,1088,9456,821,1800,8932,4305,22653,2016,602,0,0,0,0,
4,1,0,590,73,5635,6439,3,91,553,1628,6720,3,1,0,590,283,0,0,0,0,
2,49,65,614,525,270,1341,8,2757,93,22831,0,5174,9,0,0,0,0,0,0,0,
1,1385,1,132,4887,707,197,381,174,118,15,2,7,462,5626,18643,205,104,281,0,0,
0,1298,171,4263,14,387,8095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,1,49,25,188,1038,33,909,230,177,257,169,15,19,31,361,215,25,1734,20,0,
0,1484,57,3167,14,1524,940,1867,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,13,801,259,3263,47,786,119,2490,46,7967,288,105,345,5303,47,40,541,0,0,0,
1,4955,19336,6586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,2,71,0,2058,128,19098,117,66,467,13,2,3750,3,5,398,6,8,0,0,
3,1617,561,3,1249,17329,62,1282,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,650,1703,19141,19142,655,1901,123,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,17569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,32,3803,2796,77,0,2435,0,22511,820,159,30,315,0,22512,20,1456,0,0,0,0,
4,535,0,1559,252,211,43,255,53,19,16743,450,16744,6,573,1721,16745,0,118,780,1062,
0,358,444,0,171,14,671,1772,5586,671,2092,18438,8808,98,8808,0,0,0,0,0,0,
4,57,14,0,14,8,7,14,73,1347,485,0,0,0,0,0,0,0,0,0,0,
3,38,233,384,207,0,8678,703,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,4146,1459,0,14,506,59,3,81,825,161,0,4146,1459,242,3,16307,0,0,0,0,
3,593,3649,3546,29,36,17001,1351,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,17776,69,914,427,22,293,4920,9,22,22,22,22,86,38,303,9,22,22,22,22,
0,21492,533,461,472,1061,5632,843,461,0,0,0,0,0,0,0,0,0,0,0,0,
3,13,19423,19424,2353,19425,3200,22,25,0,19426,154,19427,3,6,63,176,1835,164,0,0,
2,5309,8263,198,1,16,23,5309,11,8263,0,198,20,288,16291,0,0,0,0,0,0,
4,19509,0,14,13,19510,0,19511,1366,0,381,11,19512,328,19513,7,141,599,0,0,0,
0,18,400,2524,323,1493,193,5444,1085,18,400,2524,323,1493,193,5444,1085,0,0,0,0,
0,8,5260,2738,5316,0,547,20945,3818,2,5,156,0,0,0,0,0,0,0,0,0,
4,1,762,70,17459,164,25,481,154,194,3,1490,1,53,70,37,128,371,111,30,0,
4,25,17744,96,69,831,1133,1204,106,6,0,0,0,0,0,0,0,0,0,0,0,
3,3087,2767,14,580,3087,3039,2767,1068,1432,387,17023,0,2767,124,144,42,56,0,0,0,
3,2071,5659,494,1080,5659,494,1080,0,3046,1920,19268,1119,19269,8633,3919,500,20,3046,5659,494,
1,18,428,2983,193,139,1761,2,45,12,224,0,381,1035,177,257,15,29,5635,0,0,
1,112,127,939,18283,345,22,22,22,67,323,26,2639,2,110,0,0,0,0,0,0,
2,17646,2085,0,2236,101,17647,14,1,0,3536,7,250,2769,420,24,111,37,3,974,17648,
1,103,53,19,656,6,1,2,24,279,540,0,396,355,103,4002,3,12,23,1,0,
3,57,1405,0,547,83,547,1791,111,15,3103,116,128,1,8,597,56,87,68,35,34,
4,289,5132,681,4,3893,90,6,1,5132,0,681,4,3,95,20,1698,0,0,0,0,
2,911,79,2655,608,957,29,229,2970,6,0,0,0,0,0,0,0,0,0,0,0,
1,16,625,179,186,14,1465,126,242,5,544,3288,150,3,139,1648,1648,0,4,6545,0,
0,1009,309,264,8935,27,839,204,473,8935,0,43,15,7021,8936,3,264,602,159,19109,0,
2,2951,1216,18961,420,1088,54,420,1786,10,4862,44,420,141,3016,0,77,0,0,0,0,
4,601,0,252,1365,575,17134,3636,1039,250,562,2080,17135,562,1757,17136,0,0,0,0,0,
3,20096,3344,29,176,7,1109,3087,3573,54,244,20097,20098,0,0,0,0,0,0,0,0,
0,4,57,21722,38,1915,288,1073,622,0,0,0,0,0,0,0,0,0,0,0,0,
3,21350,72,570,21351,0,415,11,3399,72,21352,0,21353,417,6,0,0,0,0,0,0,
3,2275,72,17897,17898,46,99,63,640,17899,0,5449,194,68,34,61,0,77,0,0,0,
