0,7,5867,5388,0,2716,2082,4674,1630,4131,473,496,0,0,0,0,0,0,0,0,0,
2,6177,6178,83,455,107,6177,6178,83,455,107,0,0,0,0,0,0,0,0,0,0,
1,150,7165,2976,868,3883,2,110,1,7154,72,28,138,150,7165,169,7166,25,0,0,0,
3,378,2542,1,2,2209,13482,13,196,4,96,6340,0,195,123,7,1328,35,1324,1,0,
0,15505,8061,2911,15506,79,15507,15508,0,15509,2,5,724,0,4,5,338,0,0,0,0,
4,1637,86,157,1637,26,124,11650,0,55,136,126,8,4783,127,86,227,803,1,0,0,
2,2785,30,8254,0,5108,17,16240,2050,420,21,116,0,43,112,64,158,32,0,0,0,
3,11066,11067,29,193,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,126,8,3553,49,0,1706,532,35,1,0,49,990,77,3,487,29,243,1706,3454,0,
2,315,40,6274,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,2620,6783,0,6784,7,265,1918,66,2235,2620,6783,0,6784,7,265,1918,0,0,0,0,
0,1,0,411,81,1543,508,28,45,877,4539,48,12,6380,371,25,16,915,85,595,12,
4,1177,12889,7,74,12890,1,4,12891,3,0,0,0,0,0,0,0,0,0,0,0,
2,291,219,139,195,108,21,6901,12049,16,12050,2649,0,3132,1585,6901,0,0,0,0,0,
1,177,2561,3,2763,14455,3,110,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,13,4,394,111,23,861,1284,11527,9,254,65,2,42,142,11528,0,1959,0,0,0,
4,19,152,87,152,3,296,1726,3203,3014,9,5,156,81,1255,148,5078,28,70,7318,13218,
4,2072,8,418,206,5,136,155,2072,8,418,206,5,136,0,0,0,0,0,0,0,
0,777,4087,641,15320,8006,459,203,3941,100,15321,15322,0,0,0,0,0,0,0,0,0,
0,14348,14349,18,335,2103,7694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,1827,1179,21,0,1180,1112,69,269,10,268,16,7,1827,26,1180,1112,509,0,0,0,
1,579,88,0,49,284,298,1661,67,809,4,685,0,260,93,709,4,0,0,0,0,
0,14895,14896,0,16,1618,41,6932,20,5,338,35,1,2,24,6645,0,347,0,0,0,
0,1517,171,24,4626,89,225,1120,1097,28,1502,24,6436,226,4627,0,0,0,0,0,0,
4,34,152,4623,3007,10,118,3,12,23,306,15,3007,5,3,2512,1,2,3007,3,42,
2,13,1902,0,1154,4,5,21,6,0,0,0,0,0,0,0,0,0,0,0,0,
1,5,181,791,1044,3285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,32,50,49,3669,1160,3550,0,6738,529,6739,72,33,639,149,392,11705,0,0,0,0,
4,18,1,4676,273,179,1,68,90,30,3709,11496,11497,115,17,117,1308,327,79,6655,0,
1,154,8188,128,1851,169,12,1891,1230,4,15958,128,169,1851,882,0,12,1891,0,0,0,
1,57,24,3019,2,204,12759,4524,12760,6,47,2383,0,0,0,0,0,0,0,0,0,
0,18,400,28,29,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,493,312,1418,6107,2,110,1,760,493,104,312,1418,1418,2491,3,246,312,246,2491,377,
1,282,4,2429,39,1203,1,2,10089,301,6028,551,7,277,135,30,1862,282,4,0,0,
3,769,2885,82,159,7,115,0,4376,287,3,1523,0,167,65,61,1523,1184,125,5964,0,
2,5052,8,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,7325,1624,7325,7326,1624,32,1260,317,1497,1305,0,0,0,0,0,0,0,0,0,0,
1,1,355,67,294,591,24,881,5991,10,3,128,917,3,144,1604,13,17,40,0,0,
2,2086,1079,208,8,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,840,10953,764,44,6450,581,1075,31,225,0,2,10954,6451,10955,10956,0,0,0,0,0,
3,1288,1161,6769,0,161,669,46,68,3,11770,0,11771,3,6,1,205,11772,0,0,0,
3,2280,227,6064,63,14713,3,7240,91,63,1082,29,4,5,7477,20,6104,1324,0,0,0,
3,1434,1312,503,3,22,98,4847,223,1451,22,385,2917,2038,0,0,0,0,0,0,0,
4,112,64,57,4961,312,1907,0,170,513,46,15,7,30,4961,312,1907,0,170,1439,0,
4,690,22,22,22,22,13,306,46,597,56,54,0,0,0,0,0,0,0,0,0,
1,14457,14458,170,107,4,2174,6,7,52,711,29,66,431,9,1,16,0,0,0,0,
2,779,32,3149,59,1,215,5,15,12,712,9,1,583,71,3,95,1946,58,12253,0,
1,832,7,69,793,0,7264,2862,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,497,40,5,17,15401,0,20,7299,0,345,0,0,0,0,0,0,0,0,0,0,
0,543,11111,2574,426,1646,1285,237,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,152,24,1214,15515,267,108,5,461,102,2,1848,20,1578,4,5,1793,461,70,0,0,
1,4292,0,12064,284,60,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,14793,14794,858,14795,14796,4236,2853,774,2,225,7856,765,7857,14797,1198,14798,0,0,0,0,
3,126,50,115,1735,6,1,79,1,302,81,4941,31,25,2682,3,49,15,4942,33,88,
2,32,21,2483,41,1047,40,213,0,1583,17,41,212,0,0,0,0,0,0,0,0,
4,425,3794,8,6918,6918,28,12100,3,0,0,0,0,0,0,0,0,0,0,0,0,
3,112,46,24,14,89,73,336,73,11,10764,10765,333,126,34,4589,10766,35,2,66,0,
2,6492,2568,2,5,6492,2568,2,26,5,0,0,0,0,0,0,0,0,0,0,0,
0,15037,280,1901,57,593,280,504,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,18,168,2037,2834,2964,305,168,2037,1409,45,316,158,2,1482,316,87,15239,0,0,0,
3,1225,14603,14604,4282,262,4474,872,4462,0,0,0,0,0,0,0,0,0,0,0,0,
3,27,4468,14543,979,486,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,67,4,647,249,0,207,0,14273,3410,98,233,7669,1362,92,277,14274,3,0,0,0,
2,2749,1138,36,1097,3888,1138,36,2749,0,0,0,0,0,0,0,0,0,0,0,0,
0,874,667,589,627,889,606,178,14421,178,1050,774,178,14422,0,0,0,0,0,0,0,
1,97,1683,2144,4,5,208,0,6,97,1683,2144,4,5,208,0,6,34,50,30,30,
1,3134,2276,39,306,30,39,9,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,396,15,143,11259,0,390,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,13,7,40,8232,1173,82,16151,40,3692,8233,29,101,7448,6,254,3692,2,29,2491,0,
1,129,511,1,132,9728,4,5,10,0,256,374,838,71,3431,795,0,0,0,0,0,
3,1685,5019,44,6327,809,0,32,4,5,7195,1685,5019,12872,0,0,0,0,0,0,0,
1,51,796,7,507,0,5298,84,10,0,0,0,0,0,0,0,0,0,0,0,0,
0,1004,7845,0,7846,1913,2462,9,1004,7845,3078,0,7846,0,0,0,0,0,0,0,0,
3,1,26,0,1080,9,7557,11,1,7,3625,15978,15979,42,8193,7821,8193,1003,1,0,0,
1,51,160,2474,5320,0,94,2,5,1,0,160,15053,77,3,767,20,27,438,215,0,
4,13310,1322,25,54,13311,2489,934,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,11671,11,4790,7,417,11672,298,17,6,0,0,0,0,0,0,0,0,0,0,0,
4,13,5068,1048,320,7,3049,147,312,13137,93,28,17,3,9,5069,3049,124,381,13138,0,
3,2808,15408,1305,856,2808,15409,20,8,624,0,0,0,0,0,0,0,0,0,0,0,
0,57,567,4249,0,14,3666,511,689,567,2379,15656,15657,742,567,4249,125,0,0,0,0,
3,4610,368,38,422,253,1,0,369,0,376,1,369,193,2552,3632,3002,72,308,33,0,
1,525,464,110,1557,11454,525,29,4,11455,226,464,1137,406,0,275,0,0,0,0,0,
4,1550,29,176,478,1049,3522,2484,0,4427,388,159,2914,30,2,590,0,0,0,0,0,
2,5281,0,311,4,7820,39,5281,0,311,4,7820,152,2972,3079,33,0,0,0,0,0,
2,15345,0,8015,2589,7,52,34,712,34,2516,0,0,0,0,0,0,0,0,0,0,
4,2253,78,2254,4295,458,289,74,3720,820,185,155,0,0,0,0,0,0,0,0,0,
4,32,220,12882,12883,29,0,111,38,12884,30,76,554,12885,5,695,1,154,81,0,0,
0,14588,14589,31,14590,0,677,600,64,145,1803,14591,61,14592,0,476,5268,874,0,0,0,
3,14739,4630,128,122,4,158,37,3,906,14740,906,12,23,8,0,0,0,0,0,0,
2,586,1789,318,134,1,131,1,2,14276,3937,7,7670,594,4,3838,29,5881,4046,0,0,
1,18,3005,56,103,29,7,611,791,15965,945,35,166,4,139,43,3005,56,1245,511,0,
0,14999,295,17,1241,5,189,1,25,12,23,121,577,1335,54,1281,1,16,577,4,0,
1,1903,10593,10594,2187,1222,84,429,10595,51,1903,6284,10596,10597,0,0,0,0,0,0,0,
1,18,1489,9536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,4401,80,1257,80,1094,226,106,182,142,651,4,5,10,0,515,120,0,0,0,0,
0,86,85,235,2820,389,50,63,153,9760,9761,0,0,0,0,0,0,0,0,0,0,
0,14772,1719,14773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,1935,129,27,777,205,104,11112,576,2136,3,22,1935,129,27,225,896,3,22,0,0,
1,26,2002,2023,931,196,5,84,146,7676,1,143,40,14298,517,5018,14299,467,0,0,0,
4,697,78,255,8,2509,1870,127,86,340,340,4,1605,0,0,0,0,0,0,0,0,
0,13334,15,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,2297,2302,5,55,17,27,1570,13516,0,55,17,1480,17,27,1570,733,0,0,0,0,
0,16,41,5277,14651,1931,13,15,4,5,7801,0,0,0,0,0,0,0,0,0,0,
3,14726,0,1252,3849,514,14727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,966,1121,5,118,247,5957,1810,142,0,0,0,0,0,0,0,0,0,0,0,0,
4,1656,136,550,90,44,0,5847,5848,570,7,52,9,0,0,0,0,0,0,0,0,
1,506,9,920,6305,1,3,230,847,197,45,2976,579,0,0,0,0,0,0,0,0,
4,6946,1,0,114,531,58,1673,4517,172,43,3806,3,264,784,1,27,3,1134,0,879,
0,7261,44,29,543,7262,6,29,543,3563,7263,6,0,0,0,0,0,0,0,0,0,
4,429,7336,44,0,713,4,60,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,13,9478,2808,2,34,0,2809,9479,2810,11,2811,543,4232,7,521,5741,0,0,0,0,
3,3191,1913,7,3837,547,162,3,2719,48,70,717,13128,2066,1442,112,3786,0,86,3,0,
1,51,603,1970,4,2291,6,1173,51,183,2380,0,0,0,0,0,0,0,0,0,0,
1,846,1601,1,480,71,415,58,116,11520,95,65,11521,1,631,11522,6663,0,0,0,0,
0,171,14,89,24,4626,4,926,2567,0,393,4063,0,1209,295,2,4031,4031,0,0,0,
4,3405,9643,0,9644,62,1107,0,4274,3406,9645,2,1107,1645,1176,0,1263,0,0,0,0,
3,19,7,15033,27,15034,15035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,25,435,2171,50,523,435,1630,6,0,0,0,0,0,0,0,0,0,0,0,0,
2,47,1098,1857,0,0,15866,0,1209,1,0,311,2,3211,2339,1303,0,122,490,0,0,
4,1530,1283,12,1065,289,3,837,1,0,1530,10516,3,240,231,10517,3,13,53,17,21,
3,16,162,24,1839,0,15110,1324,4104,15111,287,0,1662,45,2,15112,6411,0,0,0,0,
0,918,432,2215,11,15396,0,14,387,2567,124,0,2215,519,7993,0,0,0,0,0,0,
0,438,6773,171,11775,11,2633,11776,1001,417,445,3104,839,705,81,15,4,20,247,0,0,
2,375,11648,2178,13,1603,859,2178,15,11649,5,83,14,4,34,571,35,15,20,0,0,
3,966,1121,40,1248,82,13183,7310,199,13184,748,2011,205,0,0,0,0,0,0,0,0,
0,14841,212,14842,21,629,8,30,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,516,2531,0,260,4,60,8,51,516,2531,4,5,10,0,51,94,46,0,0,0,
4,1,25,11746,1,2,24,1254,48,474,78,3,4811,3,6505,11,6753,15,250,0,0,
0,7656,0,1544,11,7657,7656,0,1544,4,60,7657,4,60,0,0,0,0,0,0,0,
1,26,13547,1407,241,13548,42,33,13549,13550,13551,70,1236,521,1424,1016,62,0,0,0,0,
3,1011,9486,1252,9487,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,98,252,6060,23,28,30,30,592,288,4422,65,252,5773,10149,43,9,0,0,0,0,
2,15748,2,5,15749,2024,808,0,32,26,0,0,0,0,0,0,0,0,0,0,0,
1,4237,1804,3368,1014,1096,1349,6,565,9511,103,95,103,4238,9512,1,0,0,0,0,0,
2,15774,40,77,3,4,5,208,276,40,15775,21,5403,11,274,15776,8136,218,1583,40,10,
1,12537,4,12538,713,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,474,7567,2217,180,5,167,97,5,13942,13943,474,7567,2217,0,1354,3769,4013,0,0,0,
4,3400,2831,681,14,1,0,3400,2831,0,681,154,31,3,4266,2,9608,166,0,0,0,
4,13198,126,8,418,185,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,32,242,7700,7700,756,3,14363,325,287,3,7028,7701,325,7,287,28,287,12,194,124,
4,46,188,1819,9,12593,7100,1183,8,860,92,77,3853,0,0,0,0,0,0,0,0,
1,13,31,84,26,0,866,7330,4,3774,3939,869,5,30,1,3774,3939,13249,1280,5083,0,
0,2974,1715,4554,2,21,5,94,26,0,2975,513,2,6301,10628,0,139,0,10629,0,0,
4,13,2152,0,1134,4433,3526,3,6,587,155,0,0,0,0,0,0,0,0,0,0,
4,16,10336,988,0,304,85,892,1,2,42,239,16,96,892,268,1,2,7,4477,21,
0,115,2,42,12926,12927,631,31,115,7137,28,176,12928,3,766,389,21,897,8,30,0,
0,109,13919,3638,5188,63,2,13920,63,7,13921,174,13922,129,7560,353,6326,836,0,0,0,
2,396,312,2122,48,29,1217,1426,6,0,0,0,0,0,0,0,0,0,0,0,0,
0,15268,368,38,157,80,4,7980,14,38,157,670,6698,7980,15269,158,14,0,0,0,0,
1,1,468,103,578,308,1162,3,8,559,53,58,12682,887,2,12683,0,55,5,48,1399,
2,32,4494,1215,2169,914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,13,10570,10571,26,1309,125,563,10572,26,1309,125,10,0,0,0,0,0,0,0,0,
0,14881,11,14882,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,13570,11,13571,4,5,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,152,2912,0,1294,451,253,8,530,2912,2912,48,10164,6068,3,164,187,144,0,0,0,
4,18,283,2504,12,1532,9,619,283,15,1013,18,2504,12,1532,9,0,0,0,0,0,
4,2,30,1654,19,50,367,1881,6,89,19,403,350,8,362,0,0,0,0,0,0,
2,32,133,6675,952,11556,3082,812,634,48,7,224,2439,128,113,2610,0,0,0,0,0,
2,3712,2,162,2251,10,54,448,41,6020,185,155,0,0,0,0,0,0,0,0,0,
3,3126,15351,15352,3074,2,5,55,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,12650,272,1,2,12651,12652,0,734,324,12653,12654,12655,491,0,0,0,0,0,0,0,
4,570,4611,102,206,322,136,22,531,10871,0,136,15,66,10872,11,354,4,0,3003,12,
1,130,112,1304,2960,45,4556,0,14,1,0,1304,2960,82,1554,186,4,12058,226,0,0,
0,3068,927,751,60,1351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,13,422,40,2005,2134,49,121,276,298,36,2572,274,49,53,614,3475,3,67,296,0,
1,14316,3439,528,0,7683,15,2,60,0,0,0,0,0,0,0,0,0,0,0,0,
0,41,2880,346,1596,368,0,14,1,25,12573,438,2126,1083,346,12574,234,2091,0,0,0,
1,2244,0,651,8,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,32,6365,610,27,1479,67,8213,16059,1479,1486,99,1479,16060,28,5365,3,43,0,0,0,
3,107,2126,3678,12,3089,2867,9,1,143,841,166,184,12639,2867,92,1681,1,0,0,0,
0,12082,46,0,654,11,4878,2654,12083,472,1082,2464,45,143,12084,12085,0,0,0,0,0,
2,5439,24,269,0,3319,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,512,217,4,1706,713,5290,204,881,147,314,4,2429,179,152,3,5291,40,0,0,0,
1,38,46,134,1,253,1,93,103,3,1,11,1,3824,67,1025,20,0,0,0,0,
1,8050,15464,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,34,19,151,6426,49,2,4620,1403,54,3006,10,21,9,98,693,0,0,0,0,0,
3,7451,5139,258,11,13605,267,7451,13606,478,5139,2702,1090,1394,0,0,0,0,0,0,0,
0,3903,7205,0,499,429,384,2927,444,384,0,0,0,0,0,0,0,0,0,0,0,
2,12376,163,0,2239,12377,11,12378,1159,2,36,1059,19,4,3135,6,0,0,0,0,0,
2,312,6892,82,3172,8,7102,988,12606,12607,12608,12609,80,380,12610,3,48,3506,11,0,0,
3,5242,14,4004,38,783,7673,17,7,196,348,2811,0,5242,6,1599,108,77,0,0,0,
0,98,897,1922,0,118,375,1378,897,517,521,1334,1268,11608,201,145,6698,0,0,0,0,
3,41,7696,614,146,2996,6,1,16,76,1441,41,14353,3575,254,7696,3490,14354,601,0,0,
4,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,9767,9768,81,9769,5881,5882,9770,9771,144,336,721,2864,27,336,2103,4319,0,0,0,0,
1,12418,5821,0,2086,121,12419,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,1,96,0,114,1359,619,53,7,8,28,1359,1,122,96,28,7,41,10552,597,0,
1,45,9626,591,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,11547,873,1516,1381,6674,11548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,3230,7503,0,92,50,1593,13762,13763,3875,3990,5,146,2036,0,0,0,0,0,0,0,
4,7434,114,19,37,6,34,19,303,1,7434,114,19,37,123,0,0,0,0,0,0,
3,10693,1111,1838,20,1206,12,23,19,37,31,3605,25,234,70,146,10694,4,220,0,0,
2,586,2705,4099,710,0,461,1,16,50,799,7,586,710,1022,2705,4099,1,11,799,0,
2,122,1,2063,101,2383,124,2384,1490,248,5773,2819,166,707,58,330,260,83,0,0,0,
2,8,7882,27,0,14925,4091,45,3282,0,245,3281,0,0,0,0,0,0,0,0,0,
2,145,3977,2,15223,17,630,15224,6,0,0,0,0,0,0,0,0,0,0,0,0,
1,38,127,6940,137,22,59,1,2,33,149,26,0,2506,0,138,141,1739,0,0,0,
4,646,425,6789,14,646,50,425,6789,0,55,425,0,4266,729,0,2637,11823,11,426,1975,
3,16135,16136,144,72,8231,16137,16138,4806,749,4868,5435,4655,1907,5436,0,0,0,0,0,0,
4,319,232,5,55,152,9,939,227,5,55,152,319,232,9,29,11,2426,4347,152,6,
1,1306,15200,15201,39,1,12,23,1,8,3,1,762,2,1836,101,15202,3,164,0,0,
3,25,18,1364,333,13983,7579,70,1045,3,35,1,205,7579,45,207,131,226,460,0,0,
0,13,7024,2295,74,12353,4931,0,2673,259,479,12354,12355,7025,397,2398,0,0,0,0,0,
4,10303,14,89,1,41,6158,2925,617,1687,2925,635,2930,1,343,3,1,2930,2075,2931,175,
1,67,199,24,14,220,0,2437,45,431,27,203,0,16067,631,231,6627,16068,275,0,0,
4,379,478,13336,0,2863,3186,59,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,13458,13459,7395,555,574,363,24,6669,7,13460,6499,147,7396,97,274,416,7395,426,0,0,
4,46,10,1,4,24,45,130,0,14,332,46,451,68,64,1,2,308,1017,0,1,
1,437,238,84,69,1392,51,4378,66,10,0,0,0,0,0,0,0,0,0,0,0,
0,13769,693,346,337,7,13770,27,4817,1194,0,13771,7,580,13772,27,0,13773,124,13774,0,
3,7981,6651,15270,5348,1467,15271,15272,4741,15273,15274,15275,15276,22,22,0,0,0,0,0,0,
4,1029,725,2,5,156,9,8,660,31,1029,9,8,21,1029,660,5197,9,0,0,0,
0,4853,11923,11924,225,32,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,6222,10460,1107,2943,11,10461,2943,19,4514,6,344,135,25,4,5,2943,19,417,152,0,
0,1024,1562,1150,7138,2952,5,4834,7138,636,6,0,0,0,0,0,0,0,0,0,0,
4,252,252,252,3941,5985,1,16,23,2067,490,194,13278,35,232,932,0,0,0,0,0,
3,12460,223,804,2636,38,277,135,0,111,227,1972,385,3164,0,0,0,0,0,0,0,
4,474,319,0,4697,90,48,5943,3,164,2303,12580,43,1829,141,24,90,12581,15,7,0,
4,13,76,2953,5,397,972,66,467,1708,0,3719,32,0,0,0,0,0,0,0,0,
1,158,1,117,3,3101,378,1,2,512,472,0,206,0,1483,6877,983,7,435,0,0,
1,52,19,37,31,92,431,0,6525,4695,9,0,0,0,0,0,0,0,0,0,0,
3,159,233,76,1912,177,4,5,489,0,934,0,0,0,0,0,0,0,0,0,0,
4,3766,0,1560,7,12500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,395,11050,11,11051,1690,0,509,5,6490,0,49,10,1,2,3399,0,0,0,0,0,
0,918,171,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,4861,6870,569,44,12006,0,12007,18,247,6870,12008,88,12009,0,4861,12010,0,0,0,0,
2,16171,3544,2135,69,280,914,1,67,1025,711,2135,7,0,0,0,0,0,0,0,0,
3,18,3197,0,14800,76,0,3181,15,2,343,0,0,0,0,0,0,0,0,0,0,
0,2164,310,109,125,153,800,2226,7507,13777,310,109,3991,153,800,2226,123,38,23,0,0,
3,1158,1478,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,4640,17,26,4641,0,84,7,52,0,0,0,0,0,0,0,0,0,0,0,0,
3,10263,191,4455,10264,486,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,10751,14,38,1915,1073,10752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,586,9553,84,2386,240,36,91,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,848,470,0,14,1,129,4976,71,1720,277,676,284,2,12577,845,81,12578,2691,0,0,
4,12730,93,2150,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,18,1,0,2558,838,71,28,12013,3,6875,3,20,2274,71,923,855,9,838,71,0,
0,357,649,0,15478,15479,357,2,8054,15480,15481,110,0,0,0,0,0,0,0,0,0,
3,8142,3832,557,737,5,55,7,678,3573,0,0,0,0,0,0,0,0,0,0,0,
4,5817,1365,86,157,458,78,263,409,9649,4,136,1817,882,9650,0,0,0,0,0,0,
2,25,2120,21,213,0,1640,10,35,38,127,2063,50,105,1667,0,0,0,0,0,0,
0,346,6855,2908,6,1,16,23,346,24,6855,0,11961,2273,6,4,36,3783,25,4,74,
0,441,63,20,1295,41,13997,322,1936,164,160,21,21,629,8,30,0,0,0,0,0,
3,7862,277,1478,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,1,16,577,109,2440,2995,1724,2996,6,0,0,0,0,0,0,0,0,0,0,0,
3,57,7602,2167,7,83,2341,4,36,3433,1074,924,2220,7602,0,0,0,0,0,0,0,
4,75,73,1,13432,13433,29,1665,3725,123,0,0,0,0,0,0,0,0,0,0,0,
3,13008,300,7243,641,389,5,7244,5,7245,5,7246,5,7247,0,0,0,0,0,0,0,
0,109,2087,0,6598,106,416,0,4412,4720,42,2087,0,0,0,0,0,0,0,0,0,
1,1,2,415,0,7084,183,45,3168,39,0,0,0,0,0,0,0,0,0,0,0,
1,904,227,1,557,10000,168,85,0,2,33,639,215,1,222,3488,1126,192,286,3,0,
1,132,3813,6538,2290,6981,352,12257,1445,48,6981,2930,963,767,27,1712,0,0,0,0,0,
3,1926,4,3645,6095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,621,7307,2264,17,3202,7308,13181,6,0,0,0,0,0,0,0,0,0,0,0,0,
4,557,3716,11550,99,3628,15,11551,442,11552,164,1299,116,214,11553,28,11554,3,11555,22,0,
4,6699,6700,11612,653,6699,73,182,2257,0,6700,747,2,395,0,0,0,0,0,0,0,
4,57,13268,719,1574,98,24,2156,815,13269,719,1574,0,2329,0,0,0,0,0,0,0,
2,18,25,292,301,2,8253,0,16238,15,333,88,35,4329,16239,351,0,43,48,0,0,
0,1849,11731,2446,663,11732,663,11733,663,11734,663,69,10,130,0,0,0,0,0,0,0,
1,228,1341,1468,0,260,6,98,340,15253,1007,29,243,4110,1169,2671,0,0,0,0,0,
